operator_id,vehicle_id,vehicle_type,shift_type,start_time,finish_time,on_which_day,worked_total,selected_shift_time,worked_today,total_overtime,overtime_today,expected_overtime,rested_total,selected_rest_time,selected_number_of_breaks,number_of_taken_breaks,satisfied_passengers
0,108,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,8.0,21.05,2,64543.0,35743,35743.0,0.0,0,0,61994.6248265896,7929,5,5,65
0,145,2022_bmw_i4_m50_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,9.0,21.05,2,62710.0,33910,33910.0,0.0,0,0,53362.96485920164,2700,1,1,71
0,134,2022_bmw_i4_m50_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,9.0,21.083333333333332,2,64192.0,35392,35392.0,0.0,0,0,73963.29694842496,2700,1,1,79
0,93,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,8.0,21.1,3,103823.0,34889,34889.0,0.0,0,0,115045.81345769762,2700,1,1,71
0,165,2022_bmw_i4_m50_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,8.0,21.25,3,104445.0,34206,34206.0,0.0,0,0,88692.69313421998,7711,5,5,50
0,188,2022_bmw_i4_m50_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,10.0,21.4,3,92521.0,31424,31424.0,0.0,0,0,106490.39569542375,6525,4,4,75
0,197,2022_bmw_i4_m50_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,9.016666666666667,21.433333333333334,2,64123.0,35323,35323.0,0.0,0,0,53671.84088309452,4582,3,3,66
0,136,2022_bmw_i4_m50_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,11.0,21.533333333333335,2,58073.0,29273,29273.0,0.0,0,0,70680.51223189545,7988,5,5,76
0,139,2022_bmw_i4_m50_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,11.016666666666667,21.583333333333332,2,58707.0,29907,29907.0,0.0,0,0,79430.14370772245,3188,2,2,73
0,162,2022_bmw_i4_m50_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,11.0,21.85,3,87112.0,28967,28967.0,0.0,0,0,117338.30660909759,4318,3,3,65
0,128,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,11.0,21.966666666666665,2,59022.0,30222,30222.0,0.0,0,0,75538.42831327312,6312,4,4,87
0,135,2022_bmw_i4_m50_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,10.0,22.016666666666666,3,99928.0,33812,33812.0,0.0,0,0,116531.48795348822,2700,1,1,72
0,148,2022_bmw_i4_m50_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,11.0,22.05,2,60128.0,31328,31328.0,0.0,0,0,61355.77425314441,7265,5,5,91
0,171,2022_bmw_i4_m50_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,11.0,22.616666666666667,3,89322.0,31659,31659.0,0.0,0,0,115425.47095764385,5377,4,4,70
0,121,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,11.0,22.716666666666665,2,60521.3168587069,31692,31721.3168587069,29.316858706902167,29.316858706902167,0,58649.056671928745,4312,3,3,93
0,124,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,11.0,22.883333333333333,2,60293.0,31493,31493.0,0.0,0,0,72504.82384969448,6704,4,4,85
0,189,2022_bmw_i4_m50_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,12.0,22.916666666666668,3,95996.0,29238,29238.0,0.0,0,0,103722.08964392496,3339,2,2,73
0,104,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,10.0,23.2,2,63626.0,34826,34826.0,0.0,0,0,73723.26204508668,4627,3,3,99
0,198,2022_bmw_i4_m50_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,11.0,23.3,2,61800.0,33000,33000.0,0.0,0,0,77345.13672704127,5138,3,3,91
0,187,2022_bmw_i4_m50_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,12.016666666666667,23.35,2,61455.0,32655,32655.0,0.0,0,0,84061.16359814613,7128,5,5,84
0,96,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.DAY_SHIFT,11.0,0.0,2,62721.945708190164,33920,33921.945708190164,1.9457081901655329,1.9457081901655329,0,81116.04473053834,4357,3,3,106
