operator_id,vehicle_id,vehicle_type,shift_type,status,start_time,finish_time,was_on_shift_break?,was_on_break?,rested_total,remaining_shift,selected_number_of_breaks,remaining_break,break_point,selected_break_duration,decreased_break,selected_bws_break_duration,decreased_bws,charge_and_rest_duration,decreased_from_planned_breaks
0,144,2022_bmw_i4_m50_driver_vehtype,day_shift,waiting,,,False,False,125507.86239254256,30567.22239254257,5,4,139740,,0,39600,0,2.9103830456733704e-11,2.9103830456733704e-11
0,105,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,charging,,,False,False,173034.61353593753,28359.644165995225,1,0,139800,,0,39600,0,2893.0993699421983,2699.9999999998254
0,146,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,1389,26625.0,2,1,9206,1389,1389,,,,
0,92,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,on_shift_break,18.616666666666667,15.0,True,False,160060.92076098867,,,,,,,73380.0,73380.0,,
0,95,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,on_shift_break,2.3666666666666667,15.0,True,False,106076.68145134566,,,,,,,45480.0,45480.0,,
0,127,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,on_shift_break,22.933333333333334,15.0,True,False,106270.91716647404,,,,,,,57840.0,57840.0,,
0,147,2022_bmw_i4_m50_driver_vehtype,day_shift,on_shift_break,20.766666666666666,15.0,True,False,114453.15761445076,,,,,,,65640.0,65640.0,,
0,154,2022_bmw_i4_m50_driver_vehtype,day_shift,on_shift_break,19.35,15.0,True,False,177416.7966034412,,,,,,,70740.0,70740.0,,
0,167,2022_bmw_i4_m50_driver_vehtype,day_shift,on_shift_break,1.9166666666666667,15.0,True,False,110746.89916483907,,,,,,,47100.0,47100.0,,
0,190,2022_bmw_i4_m50_driver_vehtype,day_shift,on_shift_break,20.266666666666666,15.0,True,False,135213.07395655272,,,,,,,67440.0,67440.0,,
0,198,2022_bmw_i4_m50_driver_vehtype,day_shift,on_shift_break,1.2166666666666666,15.0,True,False,119101.98248686471,,,,,,,49620.0,49620.0,,
0,187,2022_bmw_i4_m50_driver_vehtype,day_shift,on_shift_break,18.966666666666665,15.016666666666667,True,False,185565.8281017343,,,,,,,72120.0,72098.0,,
0,145,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,2977,26956,5,3,7860,1384,1384,,,,
