sim_time,reservation_time_trigger,charging_strategy,repositioning_strategy,user_requests
32820,0.0,0.004,0.0,0.01707
32880,0.0,0.002,0.0,0.01029
32940,0.0,0.001,0.0,0.00359
33000,0.0,0.001,0.303,0.01406
33060,0.0,0.005,0.0,0.00624
33120,0.0,0.003,0.0,0.00626
33180,0.0,0.007,0.0,0.01141
33240,0.0,0.002,0.0,0.00637
33300,0.0,0.004,0.308,0.01481
33360,0.0,0.001,0.0,0.00299
33420,0.0,0.002,0.0,0.01186
33480,0.0,0.001,0.0,0.02459
33540,0.0,0.001,0.0,0.00839
33600,0.0,0.001,0.308,0.00986
33660,0.0,0.003,0.0,0.021899999999999996
33720,0.0,0.004,0.0,0.01277
33780,0.0,0.003,0.0,0.02436
33840,0.0,0.001,0.0,0.014929999999999999
33900,0.0,0.002,0.327,0.02139
33960,0.0,0.008,0.0,0.01698
34020,0.0,0.004,0.0,0.01299
34080,0.0,0.002,0.0,0.00509
34140,0.0,0.005,0.0,0.046220000000000004
34200,0.0,0.002,0.391,0.01661
34260,0.0,0.001,0.0,0.008660000000000001
34320,0.0,0.005,0.0,0.02262
34380,0.0,0.002,0.0,0.007220000000000001
34440,0.0,0.002,0.0,0.00525
34500,0.0,0.002,0.362,0.00982
34560,0.0,0.001,0.0,0.01199
34620,0.0,0.002,0.0,0.014360000000000001
34680,0.0,0.007,0.0,0.01796
34740,0.0,0.002,0.0,0.0228
34800,0.0,0.005,0.303,0.02362
34860,0.0,0.003,0.0,0.018779999999999998
34920,0.0,0.002,0.0,0.00918
34980,0.0,0.004,0.0,0.01383
35040,0.0,0.005,0.0,0.00676
35100,0.0,0.008,0.31,0.00899
35160,0.0,0.003,0.0,0.01354
35220,0.0,0.004,0.0,0.01475
35280,0.0,0.003,0.0,0.01881
35340,0.0,0.004,0.0,0.0043
35400,0.0,0.011,0.31,0.00871
35460,0.0,0.003,0.0,0.02562
35520,0.0,0.003,0.0,0.0831
35580,0.0,0.005,0.0,0.00481
35640,0.0,0.006,0.0,0.024999999999999998
35700,0.0,0.013,0.397,0.00882
35760,0.0,0.006,0.0,0.02856
35820,0.0,0.008,0.0,0.01139
35880,0.0,0.002,0.0,0.0
35940,0.0,0.004,0.0,0.02696
36000,0.0,0.004,0.298,0.01808
36060,0.0,0.008,0.0,0.02195
36120,0.0,0.003,0.0,0.015179999999999999
36180,0.0,0.003,0.0,0.023889999999999998
36240,0.0,0.005,0.0,0.009930000000000001
36300,0.0,0.003,0.31,0.01867
36360,0.0,0.005,0.0,0.01098
36420,0.0,0.009,0.0,0.03757
36480,0.0,0.004,0.0,0.02584
36540,0.0,0.008,0.0,0.015080000000000001
36600,0.0,0.004,0.356,0.021179999999999997
36660,0.0,0.007,0.0,0.09964999999999999
36720,0.0,0.004,0.0,0.02218
36780,0.0,0.002,0.0,0.011260000000000001
36840,0.0,0.005,0.0,0.026910000000000003
36900,0.0,0.002,0.315,0.00565
36960,0.0,0.002,0.0,0.024009999999999997
37020,0.0,0.004,0.0,0.016649999999999998
37080,0.0,0.002,0.0,0.01681
37140,0.0,0.009,0.0,0.01714
37200,0.0,0.002,0.366,0.02199
37260,0.0,0.005,0.0,0.01551
37320,0.0,0.002,0.0,0.00859
37380,0.0,0.005,0.0,0.02187
37440,0.0,0.002,0.0,0.045219999999999996
37500,0.0,0.004,0.37,0.030039999999999997
37560,0.0,0.002,0.0,0.02109
37620,0.0,0.002,0.0,0.00947
37680,0.0,0.002,0.0,0.02081
37740,0.0,0.004,0.0,0.02194
37800,0.0,0.002,0.296,0.015560000000000001
37860,0.0,0.004,0.0,0.022509999999999995
37920,0.0,0.002,0.0,0.01562
37980,0.0,0.006,0.0,0.00899
38040,0.0,0.009,0.0,0.00709
38100,0.0,0.007,0.293,0.030890000000000004
38160,0.0,0.008,0.0,0.0161
38220,0.0,0.002,0.0,0.01228
38280,0.0,0.002,0.0,0.016730000000000002
38340,0.0,0.002,0.0,0.01402
38400,0.0,0.002,0.311,0.014509999999999999
38460,0.0,0.002,0.0,0.02373
38520,0.0,0.003,0.0,0.013949999999999999
38580,0.0,0.002,0.0,0.02808
38640,0.0,0.002,0.0,0.01797
38700,0.0,0.002,0.356,0.018680000000000002
38760,0.0,0.003,0.0,0.00963
38820,0.0,0.001,0.0,0.007479999999999999
38880,0.0,0.01,0.0,0.02568
38940,0.0,0.002,0.0,0.02266
39000,0.0,0.002,0.372,0.030109999999999998
39060,0.0,0.003,0.0,0.00942
39120,0.0,0.002,0.0,0.03468
39180,0.0,0.003,0.0,0.028340000000000004
39240,0.0,0.002,0.0,0.00279
39300,0.0,0.008,0.307,0.05415
39360,0.0,0.004,0.0,0.03931
39420,0.0,0.002,0.0,0.013000000000000001
39480,0.0,0.002,0.0,0.02777
39540,0.0,0.007,0.0,0.03583
39600,0.0,0.005,0.292,0.01959
39660,0.0,0.002,0.0,0.02691
39720,0.0,0.005,0.0,0.04033
39780,0.0,0.003,0.0,0.00613
39840,0.0,0.005,0.0,0.019090000000000003
39900,0.0,0.006,0.288,0.03343
39960,0.0,0.004,0.0,0.03322
40020,0.0,0.005,0.0,0.031
40080,0.0,0.006,0.0,0.0091
40140,0.0,0.004,0.0,0.03461
40200,0.0,0.004,0.303,0.036000000000000004
40260,0.0,0.01,0.0,0.0
40320,0.0,0.003,0.0,0.039360000000000006
40380,0.0,0.004,0.0,0.01085
40440,0.0,0.007,0.0,0.03297
40500,0.0,0.004,0.423,0.03168
40560,0.0,0.012,0.0,0.01703
40620,0.0,0.002,0.0,0.03757
40680,0.0,0.002,0.0,0.021589999999999998
40740,0.0,0.007,0.0,0.030400000000000003
40800,0.0,0.004,0.299,0.01883
40860,0.0,0.001,0.0,0.01176
40920,0.0,0.005,0.0,0.01144
40980,0.0,0.001,0.0,0.00764
41040,0.0,0.002,0.0,0.00487
41100,0.0,0.003,0.298,0.027350000000000003
41160,0.0,0.002,0.0,0.01278
41220,0.0,0.003,0.0,0.02814
