operator_id,vehicle_id,vehicle_type,shift_type,status,start_time,finish_time,was_on_shift_break?,was_on_break?,rested_total,remaining_shift,selected_number_of_breaks,remaining_break,break_point,selected_break_duration,decreased_break,selected_bws_break_duration,decreased_bws,charge_and_rest_duration,decreased_from_planned_breaks
0,8,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,False,False,85953.12256,4080.440959999991,4,0,41220,,0,39600,0,1172.4615999999999,231.3390400000003
0,25,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,charging,,,False,False,39427.5301758993,22158.419999999947,1,0,42480,,0,39600,0,3888.5301758992987,2700.0
0,7,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,False,False,7285.31296,7577.547679999987,2,0,43020,,0,39600,0,1466.66528,0
0,31,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,on_shift_break,20.61861111111111,12.0,True,False,94973.0,,,,,,,55373.0,55373.0,,
0,17,2019_nissan_leaf_sl_plus_driver_vehtype_HT,day_shift,charging,,,False,False,54396.81506648813,28683.470000000016,4,2,43440,,0,39600,0,3036.8150664881423,3036.8150664881423
0,24,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,charging,,,False,False,62849.81784507084,24365.359999999953,4,1,43560,,0,39600,0,3880.817845070838,3880.817845070838
0,22,2019_nissan_leaf_sl_plus_driver_vehtype_HT,day_shift,charging,,,False,False,78017.9375045801,34661.15000000001,3,2,43860,,0,39600,0,2948.937504580086,2948.937504580086
0,20,2019_nissan_leaf_sl_plus_driver_vehtype_HT,day_shift,charging,,,False,False,65547.02289658014,30586.899999999965,4,1,43920,,0,39600,0,2971.022896580128,2971.022896580128
0,32,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,charging,,,False,False,54459.27461272471,25650.45999999992,1,0,44400,,0,39600,0,3892.2746127247065,2700.0
0,30,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,on_break,,,False,True,70857.0,25258.0,3,2,3711,1318,1318,,,,
0,1,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,False,False,85897.26943999999,6686.752320000003,4,0,44700,,0,39600,0,1322.2571199999995,1024.987679999999
0,28,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,charging,,,False,False,51908.55641084884,14431.139999999963,3,0,45720,,0,39600,0,3897.5564108488466,1212.0
0,34,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,charging,,,False,False,97973.56438451703,13974.789999999968,1,0,45960,,0,39600,0,3981.564384517031,2700.0
0,8,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,True,False,87193.40879999999,0,4,0,46740,,0,39600,1240.2862400000001,1240.2862400000001,0
0,21,2019_nissan_leaf_sl_plus_driver_vehtype_HT,day_shift,charging,,,False,False,89778.23942837398,21189.130747449068,2,0,47340,,0,39600,0,3141.788680924859,108.54925255086573
0,7,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,False,False,8474.1072,4470.592959999963,2,0,47460,,0,39600,0,1188.7942400000009,0
0,26,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,charging,,,False,False,49082.078525623976,26204.449999999983,1,0,47580,,0,39600,0,3857.0785256239737,2700.0
0,36,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,on_break,,,False,True,99281.0,14408.000000000004,4,2,16164,1624,1624,,,,
0,1,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,False,False,87207.30623999998,3547.3594399999793,4,0,49320,,0,39600,0,1310.0368,0
0,31,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,on_break,,,False,True,96758.0,25122.0,2,1,4562,1785,1785,,,,
0,29,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,charging,,,False,False,74850.49630617909,20497.669999999933,1,0,50040,,0,39600,0,4042.4963061790986,2700.0
0,23,2019_nissan_leaf_sl_plus_driver_vehtype_HT,day_shift,charging,,,False,False,45537.12996338373,12896.811165695883,4,0,50760,,0,39600,0,3012.438797687868,1765.3088343041286
0,27,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,charging,,,False,False,75580.54986126092,25096.89999999992,1,0,52800,,0,39600,0,4057.54986126093,2700.0
0,1,2019_fiat_500e_driver_vehtype_HT,night_shift,waiting,,,True,False,87207.30624,0,4,0,52920,,0,39600,2.1827872842550278e-11,2.1827872842550278e-11,0
0,7,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,True,False,10273.58432,0,2,0,54000,,0,39600,1799.47712,1799.47712,0
0,36,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,charging,,,False,False,103228.54340762047,12598.689999999962,4,0,54180,,0,39600,0,3947.5434076204747,2858.0
