sim_time,reservation_time_trigger,charging_strategy,repositioning_strategy,user_requests
23760,0.0,0.0,0.0,0.0
23820,0.0,0.0,0.0,0.0
23880,0.0,0.0,0.0,0.0
23940,0.0,0.0,0.0,0.0
24000,0.0,0.0,0.297,0.0
24060,0.0,0.0,0.0,0.0
24120,0.0,0.0,0.0,0.0022
24180,0.0,0.0,0.0,0.00218
24240,0.0,0.0,0.0,0.0
24300,0.0,0.0,0.344,0.0
24360,0.0,0.0,0.0,0.0
24420,0.0,0.0,0.0,0.0
24480,0.0,0.0,0.0,0.0
24540,0.0,0.0,0.0,0.0
24600,0.0,0.0,0.301,0.0
24660,0.0,0.001,0.0,0.00214
24720,0.0,0.0,0.0,0.0
24780,0.0,0.0,0.0,0.00263
24840,0.0,0.0,0.0,0.0031
24900,0.0,0.001,0.335,0.0
24960,0.0,0.001,0.0,0.0
25020,0.0,0.0,0.0,0.0
25080,0.0,0.0,0.0,0.0
25140,0.0,0.0,0.0,0.0
25200,0.0,0.0,0.312,0.0
25260,0.0,0.0,0.0,0.0
25320,0.0,0.0,0.0,0.00735
25380,0.0,0.0,0.0,0.00487
25440,0.0,0.0,0.0,0.0
25500,0.0,0.0,0.346,0.0035
25560,0.0,0.0,0.0,0.0
25620,0.0,0.0,0.0,0.006070000000000001
25680,0.0,0.0,0.0,0.0
25740,0.0,0.0,0.0,0.0
25800,0.0,0.0,0.303,0.0
25860,0.0,0.001,0.0,0.00303
25920,0.0,0.0,0.0,0.0
25980,0.0,0.0,0.0,0.0056500000000000005
26040,0.0,0.0,0.0,0.00221
26100,0.0,0.0,0.301,0.0
26160,0.0,0.0,0.0,0.0
26220,0.0,0.0,0.0,0.00447
26280,0.0,0.0,0.0,0.0
26340,0.0,0.0,0.0,0.0
26400,0.0,0.0,0.344,0.00249
26460,0.0,0.002,0.0,0.00226
26520,0.0,0.0,0.0,0.00219
26580,0.0,0.0,0.0,0.0
26640,0.0,0.0,0.0,0.0
26700,0.0,0.0,0.304,0.00248
26760,0.0,0.0,0.0,0.0
26820,0.0,0.0,0.0,0.0
26880,0.0,0.0,0.0,0.00239
26940,0.0,0.0,0.0,0.0023
27000,0.0,0.0,0.296,0.0063
27060,0.0,0.0,0.0,0.00253
27120,0.0,0.0,0.0,0.0031
27180,0.0,0.0,0.0,0.0
27240,0.0,0.001,0.0,0.0
27300,0.0,0.0,0.301,0.00266
27360,0.0,0.0,0.0,0.00271
27420,0.0,0.0,0.0,0.00203
27480,0.0,0.0,0.0,0.0
27540,0.0,0.0,0.0,0.0
27600,0.0,0.0,0.331,0.0042
27660,0.0,0.0,0.0,0.0
