operator_id,vehicle_id,vehicle_type,shift_type,status,start_time,finish_time,was_on_shift_break?,was_on_break?,rested_total,remaining_shift,selected_number_of_breaks,remaining_break,break_point,selected_break_duration,decreased_break,selected_bws_break_duration,decreased_bws,charge_and_rest_duration,decreased_from_planned_breaks
0,105,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,charging,,,False,False,42662.268139983615,13346.549999999974,3,0,48660.0,,0,39600.0,0.0,3059.2681399836115,1575.0
0,199,2022_bmw_i4_m50_driver_vehtype,day_shift,charging,,,False,False,102980.2620157712,15408.479999999916,4,0,48660.0,,0,39600.0,0.0,4182.2620157712,2962.0
0,183,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,55996.99999999999,22119.690000000002,1,1,13583.31,900.0,2700,,,,
0,135,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,110197.0,20194.0,5,3,9762.0,1511,1511,,,,
0,140,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,91333.0,19654.329999999987,1,1,13658.67,900,2700,,,,
0,145,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,47030.0,21954.0,4,2,13346.0,1424,1424,,,,
0,98,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,charging,,,False,False,37507.12224934013,14732.009999999973,2,0,48780,,0,39600,0,2962.1222493401365,1433.0
0,170,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,62028.0,13782.0,5,1,21511,1487,1487,,,,
0,165,2022_bmw_i4_m50_driver_vehtype,day_shift,waiting,,,False,False,80125.8213188955,17667.959999999926,5,2,49560,,0,39600,0,14.821318895505101,14.821318895505101
0,146,2022_bmw_i4_m50_driver_vehtype,day_shift,charging,,,False,False,69666.97133477515,18155.389999999956,2,0,49680,,0,39600,0,4049.971334775139,1687.0
0,134,2022_bmw_i4_m50_driver_vehtype,day_shift,charging,,,False,False,70368.16131889554,20808.06999999994,1,0,49740,,0,39600,0,4199.161318895525,2700.0
0,165,2022_bmw_i4_m50_driver_vehtype,day_shift,waiting,,,False,False,80125.82131889551,17667.959999999926,5,2,49740,,0,39600,0,1.4551915228366852e-11,1.4551915228366852e-11
0,192,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,87421.0,5109.0,3,0,23807,1708,1708,,,,
0,144,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,108847.0,19849.0,4,2,14693,1463,1463,,,,
0,180,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,103382.0,24793.0,3,2,5316,1519,1519,,,,
0,197,2022_bmw_i4_m50_driver_vehtype,day_shift,charging,,,False,False,51008.082907682714,19482.21999999997,3,0,50040,,0,39600,0,3857.0829076827167,1756.0
0,148,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,55745.0,25201.0,5,3,8032,1285,1285,,,,
0,164,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,47881.0,11545.0,2,0,18487,1505,1505,,,,
0,99,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,charging,,,False,False,94769.28933713213,18613.310000000005,3,0,50460,,0,39600,0,2890.2893371321306,1235.0
0,161,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,51152.99999999999,8310.0,3,0,21086,1344,1344,,,,
0,115,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,charging,,,False,False,55953.29866608048,10400.596937756767,3,0,50760,,0,39600,0,2939.6617283237047,257.36306224323425
0,81,2019_nissan_leaf_sl_plus_driver_vehtype,night_shift,charging,,,True,False,89069.80875441007,0,4,0,50820,,0,39600,3731.8087544100563,3731.8087544100563,0
0,34,2019_fiat_500e_driver_vehtype,night_shift,charging,,,False,False,88518.71463309521,1650.8904730951817,4,0,50940,,0,39600,0,1388.5241600000004,0
0,177,2022_bmw_i4_m50_driver_vehtype,day_shift,charging,,,False,False,97137.28524945243,11951.919999999947,5,0,51120,,0,39600,0,3911.285249452419,3135.0
0,139,2022_bmw_i4_m50_driver_vehtype,day_shift,waiting,,,False,False,72945.00000000003,23372.120000000024,2,1,51360,,0,39600.0,0.0,7.275957614183426e-12,7.275957614183426e-12
0,191,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,116104.0,27153.0,3,2,6695,1501.0,1501,,,,
0,171,2022_bmw_i4_m50_driver_vehtype,day_shift,charging,,,False,False,109623.2219647615,21430.350000000028,1,0,51600,,0,39600,0,3919.221964761472,2699.999999999978
0,29,2019_fiat_500e_driver_vehtype,night_shift,waiting,,,True,False,9071.741757254482,0,1,0,51660,,0,39600,7.275957614183426e-12,7.275957614183426e-12,0
0,113,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,charging,,,False,False,103245.41378187234,21383.169999999984,3,0,51900,,0,39600,0,2931.413781872333,1772.0
0,136,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,65345.0,19483.0,4,2,9312,1594,1594,,,,
0,176,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,44157.0,13441.0,1,0,18000,2700,2700,,,,
