operator_id,vehicle_id,vehicle_type,shift_type,start_time,finish_time,on_which_day,worked_total,selected_shift_time,worked_today,total_overtime,overtime_today,expected_overtime,rested_total,selected_rest_time,selected_number_of_breaks,number_of_taken_breaks,satisfied_passengers
0,32,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,22.0,9.533333333333333,3,101094.0,35376,35376.0,0.0,0,0,133899.0752,5005,3,3,22
0,31,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,0.0,9.566666666666666,1,29499.0,29499,29499.0,0.0,0,0,4853.0,4853,3,3,5
0,4,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,0.0,9.716666666666667,2,60518.0,30574,30574.0,0.0,0,0,60008.715520000034,3809,3,3,21
0,3,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,1.0,9.883333333333333,1,29040.0,29040,29040.0,0.0,0,0,2700.0,2700,1,1,15
0,42,2019_nissan_leaf_sl_plus_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,1.0166666666666666,10.966666666666667,2,61561.0,31374,31374.0,0.0,0,0,56798.09345831267,4438,3,3,8
0,34,2019_nissan_leaf_sl_plus_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,0.0,11.033333333333333,3,96882.0,35315,35315.0,0.0,0,0,133134.60840582344,4100,3,3,10
0,45,2019_nissan_leaf_sl_plus_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,1.0,11.25,2,58818.0,29685,29685.0,0.0,0,0,82363.78177369488,7187,5,5,7
0,9,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,1.0,11.333333333333334,3,96517.0,31588,31588.0,0.0,0,0,115267.61728000002,4065,3,3,26
0,44,2019_nissan_leaf_sl_plus_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,1.0,11.4,3,99143.0,30777,30777.0,0.0,0,0,110842.34441626642,4910,3,3,3
0,2,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,0.0,11.55,1,34607.0,34607,34607.0,0.0,0,0,6819.07184,4307,3,3,37
0,0,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,2.0,11.65,1,29220.0,29220,29220.0,0.0,0,0,5314.08343061593,2700,1,1,19
0,37,2019_nissan_leaf_sl_plus_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,2.0,11.65,1,28993.0,28993,28993.0,0.0,0,0,5711.0,5711,4,4,11
0,11,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,1.0333333333333334,11.85,2,65475.0,33030,33030.0,0.0,0,0,64235.55736000001,3371,2,2,25
0,16,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,0.0,12.166666666666666,1,35751.0,35751,35751.0,0.0,0,0,7591.040160000001,6429,4,4,33
0,21,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,1.0,12.4,2,62571.0,33401,33401.0,0.0,0,0,71610.0,7580,5,5,15
