operator_id,vehicle_id,vehicle_type,shift_type,status,start_time,finish_time,was_on_shift_break?,was_on_break?,rested_total,remaining_shift,selected_number_of_breaks,remaining_break,break_point,selected_break_duration,decreased_break,selected_bws_break_duration,decreased_bws,charge_and_rest_duration,decreased_from_planned_breaks
0,31,2019_fiat_500e_driver_vehtype_HT,night_shift,on_break,,,False,True,1676,28719.0,3,2,776,1676,1676,,,,
0,13,2019_fiat_500e_driver_vehtype_HT,night_shift,waiting,,,False,False,93819.25536000011,26656.255360000105,1,1,88980,,0,39600,0,1.0186340659856796e-10,1.0186340659856796e-10
0,31,2019_fiat_500e_driver_vehtype_HT,night_shift,waiting,,,False,False,1676.0000000000728,28477.020000000062,3,2,89040,,0,39600,0,7.275957614183426e-11,7.275957614183426e-11
0,8,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,False,False,123390.92640000004,21638.162480000043,4,3,89340,,0,39600,0,1199.7539200000008,1199.7539200000008
0,2,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,False,False,1241.1236866930278,32762.839999999924,3,3,89400,,0,39600,0,1241.1236866930278,1241.1236866930278
0,17,2019_fiat_500e_driver_vehtype_HT,night_shift,waiting,,,False,False,44919.70768000004,24535.907680000048,1,1,89460,,0,39600,0,4.3655745685100555e-11,4.3655745685100555e-11
0,40,2019_nissan_leaf_sl_plus_driver_vehtype_HT,night_shift,charging,,,False,False,58751.90820720233,23315.804837838157,3,0,89520,,0,39600,0,3336.9933693641615,2869.0
0,6,2019_fiat_500e_driver_vehtype_HT,night_shift,on_shift_break,7.133333333333334,1.0,True,False,108604.0,,,,,,,64320.0,64320.0,,
0,9,2019_fiat_500e_driver_vehtype_HT,night_shift,on_shift_break,6.733333333333333,1.0,True,False,109881.0,,,,,,,65760.0,65760.0,,
0,21,2019_fiat_500e_driver_vehtype_HT,night_shift,on_shift_break,8.85,1.0,True,False,64029.99999999999,,,,,,,58139.99999999999,58139.99999999999,,
0,22,2019_fiat_500e_driver_vehtype_HT,night_shift,on_shift_break,8.266666666666667,1.0,True,False,62940.0,,,,,,,60240.0,60240.0,,
0,28,2019_fiat_500e_driver_vehtype_HT,night_shift,on_shift_break,6.683333333333334,1.0,True,False,68779.32368,,,,,,,65940.0,65940.0,,
0,44,2019_nissan_leaf_sl_plus_driver_vehtype_HT,night_shift,on_shift_break,7.933333333333334,1.0,True,False,104170.34441626642,,,,,,,61440.0,61440.0,,
0,45,2019_nissan_leaf_sl_plus_driver_vehtype_HT,night_shift,on_shift_break,4.95,1.0,True,False,75176.78177369488,,,,,,,72180.0,72180.0,,
0,42,2019_nissan_leaf_sl_plus_driver_vehtype_HT,night_shift,on_shift_break,12.9,1.0166666666666666,True,False,52360.09345831267,,,,,,,43560.0,43531.0,,
0,11,2019_fiat_500e_driver_vehtype_HT,night_shift,on_shift_break,10.583333333333334,1.0333333333333334,True,False,58459.10440000001,,,,,,,51900.0,51875.00791999999,,
0,5,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,False,False,55246.01828799711,24406.867407996968,1,1,90060,,0,39600,0,1207.7908799999998,1207.7908799999998
0,13,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,False,False,94945.74160000011,26656.255360000105,1,1,90180,,0,39600,0,1126.4862400000006,1126.4862400000006
0,29,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,False,False,36443.071522745784,20374.888882745854,2,0,90180,,0,39600,0,1166.1526400000016,0.0
0,31,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,False,False,2820.0396311069408,28477.020000000062,3,2,90180,,0,39600,0,1144.0396311068682,1144.0396311068682
0,27,2019_fiat_500e_driver_vehtype_HT,night_shift,on_break,,,False,True,125832.73064571203,33171.45616571205,5,4,2296,397.5244800000012,397.5244800000012,,,,
0,16,2019_fiat_500e_driver_vehtype_HT,night_shift,on_break,,,False,True,1441.0,33201.59816302222,4,3,2542,112.72183697769378,112.72183697769378,,,,
0,12,2019_fiat_500e_driver_vehtype_HT,night_shift,waiting,,,False,False,2.9103830456733704e-11,31900.21000000002,5,5,90540,,0,39600,0,2.9103830456733704e-11,2.9103830456733704e-11
