sim_time,zone_id,horizon_start,horizon_end,number_idle,incoming,incoming_repo,tot_fc_demand,tot_fc_supply
341400,233,341400,342300,0,0,0,0.0,
341400,234,341400,342300,0,1,0,2.0,
341400,107,341400,342300,0,0,0,2.0,
341400,236,341400,342300,0,0,0,3.0,
341400,237,341400,342300,0,0,0,2.0,
341400,238,341400,342300,2,5,0,1.0,
341400,239,341400,342300,1,12,0,3.0,
341400,113,341400,342300,0,0,0,0.0,
341400,114,341400,342300,0,0,0,0.0,
341400,244,341400,342300,0,0,0,0.0,
341400,246,341400,342300,0,0,0,4.0,
341400,249,341400,342300,0,0,0,4.0,
341400,125,341400,342300,0,0,0,0.0,
341400,4,341400,342300,0,2,0,,
341400,12,341400,342300,0,0,0,,
341400,24,341400,342300,1,3,0,,
341400,42,341400,342300,0,0,0,,
341400,45,341400,342300,0,0,0,,
341400,74,341400,342300,0,0,0,,
341400,75,341400,342300,0,0,0,,
341400,88,341400,342300,2,8,0,,
341400,116,341400,342300,0,0,0,,
341400,120,341400,342300,0,0,0,,
341400,127,341400,342300,0,0,0,,
341400,128,341400,342300,0,0,0,,
341400,143,341400,342300,0,0,0,,
341400,152,341400,342300,2,7,0,,
341400,153,341400,342300,0,0,0,,
341400,166,341400,342300,0,7,0,,
341400,194,341400,342300,0,0,0,,
341400,224,341400,342300,0,0,0,,
341400,232,341400,342300,0,0,0,,
341400,243,341400,342300,0,6,0,,
341400,261,341400,342300,0,0,0,,
341400,262,341400,342300,0,0,0,,
341400,263,341400,342300,0,0,0,,
341700,137,341700,342600,0,0,0,1.0,
341700,140,341700,342600,0,0,0,1.0,
341700,13,341700,342600,0,0,0,1.0,
341700,141,341700,342600,0,0,0,2.0,
341700,142,341700,342600,2,5,0,3.0,
341700,144,341700,342600,0,0,0,2.0,
341700,148,341700,342600,0,0,0,0.0,
341700,151,341700,342600,0,1,0,1.0,
341700,158,341700,342600,0,0,0,0.0,
341700,161,341700,342600,0,0,0,1.0,
341700,162,341700,342600,0,0,0,2.0,
341700,163,341700,342600,0,0,0,5.0,
341700,164,341700,342600,0,1,0,1.0,
341700,41,341700,342600,0,0,0,1.0,
341700,170,341700,342600,0,1,0,5.0,
341700,43,341700,342600,0,0,0,1.0,
341700,48,341700,342600,0,0,0,3.0,
341700,50,341700,342600,0,0,0,0.0,
341700,186,341700,342600,0,0,0,0.0,
341700,68,341700,342600,0,0,0,0.0,
341700,79,341700,342600,0,0,0,3.0,
341700,209,341700,342600,0,0,0,0.0,
341700,211,341700,342600,0,0,0,2.0,
341700,87,341700,342600,4,11,0,0.0,
341700,90,341700,342600,0,0,0,1.0,
341700,100,341700,342600,0,0,0,0.0,
341700,229,341700,342600,0,0,0,3.0,
341700,230,341700,342600,0,1,0,2.0,
341700,231,341700,342600,0,0,0,0.0,
341700,233,341700,342600,0,0,0,0.0,
341700,234,341700,342600,0,1,0,2.0,
341700,107,341700,342600,0,0,0,2.0,
341700,236,341700,342600,0,0,0,3.0,
341700,237,341700,342600,0,0,0,2.0,
341700,238,341700,342600,2,6,0,1.0,
341700,239,341700,342600,1,11,0,3.0,
341700,113,341700,342600,0,0,0,0.0,
341700,114,341700,342600,0,0,0,0.0,
341700,244,341700,342600,0,0,0,0.0,
341700,246,341700,342600,0,0,0,4.0,
341700,249,341700,342600,0,0,0,4.0,
341700,125,341700,342600,0,0,0,0.0,
341700,4,341700,342600,0,4,0,,
341700,12,341700,342600,0,0,0,,
341700,24,341700,342600,1,1,0,,
341700,42,341700,342600,0,0,0,,
341700,45,341700,342600,0,0,0,,
341700,74,341700,342600,0,0,0,,
341700,75,341700,342600,0,0,0,,
341700,88,341700,342600,3,10,0,,
341700,116,341700,342600,0,0,0,,
341700,120,341700,342600,0,0,0,,
341700,127,341700,342600,0,0,0,,
341700,128,341700,342600,0,0,0,,
341700,143,341700,342600,0,0,0,,
341700,152,341700,342600,0,3,0,,
341700,153,341700,342600,0,0,0,,
341700,166,341700,342600,0,9,0,,
341700,194,341700,342600,0,0,0,,
341700,224,341700,342600,0,0,0,,
341700,232,341700,342600,0,0,0,,
341700,243,341700,342600,2,7,0,,
341700,261,341700,342600,0,0,0,,
341700,262,341700,342600,0,0,0,,
341700,263,341700,342600,0,0,0,,
342000,137,342000,342900,0,0,0,1.0,
342000,140,342000,342900,0,0,0,1.0,
342000,13,342000,342900,0,0,0,1.0,
342000,141,342000,342900,0,0,0,2.0,
342000,142,342000,342900,2,4,0,3.0,
342000,144,342000,342900,0,0,0,2.0,
342000,148,342000,342900,0,0,0,0.0,
342000,151,342000,342900,0,2,0,1.0,
342000,158,342000,342900,0,0,0,0.0,
342000,161,342000,342900,0,0,0,1.0,
342000,162,342000,342900,0,0,0,2.0,
342000,163,342000,342900,0,0,0,5.0,
342000,164,342000,342900,0,1,0,1.0,
342000,41,342000,342900,0,0,0,1.0,
342000,170,342000,342900,0,0,0,5.0,
342000,43,342000,342900,0,0,0,1.0,
342000,48,342000,342900,0,0,0,3.0,
342000,50,342000,342900,0,0,0,0.0,
342000,186,342000,342900,0,0,0,0.0,
342000,68,342000,342900,0,0,0,0.0,
342000,79,342000,342900,0,1,0,3.0,
342000,209,342000,342900,0,0,0,0.0,
342000,211,342000,342900,0,0,0,2.0,
342000,87,342000,342900,4,8,0,0.0,
342000,90,342000,342900,0,0,0,1.0,
342000,100,342000,342900,0,0,0,0.0,
342000,229,342000,342900,0,0,0,3.0,
342000,230,342000,342900,0,1,0,2.0,
342000,231,342000,342900,0,0,0,0.0,
342000,233,342000,342900,0,0,0,0.0,
342000,234,342000,342900,0,1,0,2.0,
342000,107,342000,342900,0,0,0,2.0,
342000,236,342000,342900,1,1,0,3.0,
342000,237,342000,342900,1,1,0,2.0,
342000,238,342000,342900,2,6,0,1.0,
342000,239,342000,342900,3,12,0,3.0,
342000,113,342000,342900,0,1,0,0.0,
342000,114,342000,342900,0,0,0,0.0,
342000,244,342000,342900,0,0,0,0.0,
342000,246,342000,342900,0,0,0,4.0,
342000,249,342000,342900,0,0,0,4.0,
342000,125,342000,342900,0,0,0,0.0,
342000,4,342000,342900,1,6,0,,
342000,12,342000,342900,0,0,0,,
342000,24,342000,342900,1,1,0,,
342000,42,342000,342900,0,0,0,,
342000,45,342000,342900,0,0,0,,
342000,74,342000,342900,0,0,0,,
342000,75,342000,342900,0,0,0,,
342000,88,342000,342900,3,8,0,,
342000,116,342000,342900,0,0,0,,
342000,120,342000,342900,0,0,0,,
342000,127,342000,342900,0,0,0,,
342000,128,342000,342900,0,0,0,,
342000,143,342000,342900,0,0,0,,
342000,152,342000,342900,1,3,0,,
342000,153,342000,342900,0,0,0,,
342000,166,342000,342900,6,14,0,,
342000,194,342000,342900,0,0,0,,
342000,224,342000,342900,0,0,0,,
342000,232,342000,342900,0,0,0,,
342000,243,342000,342900,3,6,0,,
342000,261,342000,342900,0,0,0,,
342000,262,342000,342900,0,0,0,,
342000,263,342000,342900,0,0,0,,
342300,262,342300,343200,0,0,0,1.0,
342300,137,342300,343200,0,0,0,0.0,
342300,140,342300,343200,0,0,0,1.0,
342300,141,342300,343200,0,0,0,0.0,
342300,143,342300,343200,0,0,0,1.0,
342300,148,342300,343200,0,0,0,1.0,
342300,158,342300,343200,0,0,0,1.0,
342300,161,342300,343200,0,0,0,0.0,
342300,162,342300,343200,0,0,0,4.0,
342300,163,342300,343200,0,0,0,1.0,
342300,164,342300,343200,0,1,0,1.0,
342300,41,342300,343200,0,0,0,3.0,
342300,170,342300,343200,0,0,0,1.0,
342300,43,342300,343200,0,0,0,1.0,
342300,48,342300,343200,0,1,0,3.0,
342300,50,342300,343200,0,0,0,0.0,
342300,186,342300,343200,0,0,0,2.0,
342300,68,342300,343200,0,0,0,1.0,
342300,75,342300,343200,0,0,0,2.0,
342300,79,342300,343200,0,2,0,1.0,
342300,211,342300,343200,0,0,0,1.0,
342300,87,342300,343200,2,6,0,0.0,
342300,100,342300,343200,0,0,0,0.0,
342300,229,342300,343200,0,0,0,0.0,
342300,230,342300,343200,1,1,0,3.0,
342300,231,342300,343200,0,0,0,0.0,
342300,233,342300,343200,0,0,0,1.0,
342300,234,342300,343200,0,0,0,2.0,
342300,107,342300,343200,0,0,0,2.0,
342300,236,342300,343200,1,1,0,3.0,
342300,237,342300,343200,1,1,0,1.0,
342300,113,342300,343200,1,1,0,1.0,
342300,114,342300,343200,0,0,0,0.0,
342300,246,342300,343200,0,0,0,0.0,
342300,4,342300,343200,4,5,0,,
342300,12,342300,343200,0,0,0,,
342300,13,342300,343200,0,0,0,,
342300,24,342300,343200,1,1,0,,
342300,42,342300,343200,0,0,0,,
342300,45,342300,343200,0,0,0,,
342300,74,342300,343200,0,0,0,,
342300,88,342300,343200,5,11,0,,
342300,90,342300,343200,0,0,0,,
342300,116,342300,343200,0,0,0,,
342300,120,342300,343200,0,0,0,,
342300,125,342300,343200,0,0,0,,
342300,127,342300,343200,0,0,0,,
342300,128,342300,343200,0,0,0,,
342300,142,342300,343200,3,7,0,,
342300,144,342300,343200,0,0,0,,
342300,151,342300,343200,1,1,0,,
342300,152,342300,343200,0,4,0,,
342300,153,342300,343200,0,0,0,,
342300,166,342300,343200,5,11,0,,
342300,194,342300,343200,0,0,0,,
342300,209,342300,343200,0,0,0,,
342300,224,342300,343200,0,0,0,,
342300,232,342300,343200,0,0,0,,
342300,238,342300,343200,4,7,0,,
342300,239,342300,343200,5,13,0,,
342300,243,342300,343200,2,7,0,,
342300,244,342300,343200,0,0,0,,
342300,249,342300,343200,0,0,0,,
342300,261,342300,343200,0,0,0,,
342300,263,342300,343200,0,0,0,,
342600,262,342600,343500,0,0,0,1.0,
342600,137,342600,343500,0,0,0,0.0,
342600,140,342600,343500,0,0,0,1.0,
342600,141,342600,343500,0,0,0,0.0,
342600,143,342600,343500,0,0,0,1.0,
342600,148,342600,343500,0,0,0,1.0,
342600,158,342600,343500,0,0,0,1.0,
342600,161,342600,343500,0,0,0,0.0,
342600,162,342600,343500,0,2,0,4.0,
342600,163,342600,343500,0,0,0,1.0,
342600,164,342600,343500,1,1,0,1.0,
342600,41,342600,343500,0,0,0,3.0,
342600,170,342600,343500,0,0,0,1.0,
342600,43,342600,343500,0,0,0,1.0,
342600,48,342600,343500,0,1,0,3.0,
342600,50,342600,343500,0,0,0,0.0,
342600,186,342600,343500,0,0,0,2.0,
342600,68,342600,343500,0,1,0,1.0,
342600,75,342600,343500,0,0,0,2.0,
342600,79,342600,343500,0,2,0,1.0,
342600,211,342600,343500,0,0,0,1.0,
342600,87,342600,343500,1,6,0,0.0,
342600,100,342600,343500,0,0,0,0.0,
342600,229,342600,343500,0,0,0,0.0,
342600,230,342600,343500,1,1,0,3.0,
342600,231,342600,343500,0,0,0,0.0,
342600,233,342600,343500,0,0,0,1.0,
342600,234,342600,343500,1,1,0,2.0,
342600,107,342600,343500,0,0,0,2.0,
342600,236,342600,343500,1,1,0,3.0,
342600,237,342600,343500,1,1,0,1.0,
342600,113,342600,343500,2,3,0,1.0,
342600,114,342600,343500,0,0,0,0.0,
342600,246,342600,343500,0,0,0,0.0,
342600,4,342600,343500,0,2,0,,
342600,12,342600,343500,0,0,0,,
342600,13,342600,343500,0,0,0,,
342600,24,342600,343500,1,2,0,,
342600,42,342600,343500,0,0,0,,
342600,45,342600,343500,0,0,0,,
342600,74,342600,343500,0,0,0,,
342600,88,342600,343500,8,12,0,,
342600,90,342600,343500,0,0,0,,
342600,116,342600,343500,0,0,0,,
342600,120,342600,343500,0,0,0,,
342600,125,342600,343500,0,0,0,,
342600,127,342600,343500,0,0,0,,
342600,128,342600,343500,0,0,0,,
342600,142,342600,343500,5,7,0,,
342600,144,342600,343500,0,0,0,,
342600,151,342600,343500,1,2,0,,
342600,152,342600,343500,2,6,0,,
342600,153,342600,343500,0,0,0,,
342600,166,342600,343500,6,10,0,,
342600,194,342600,343500,0,0,0,,
342600,209,342600,343500,0,0,0,,
342600,224,342600,343500,0,0,0,,
342600,232,342600,343500,0,0,0,,
342600,238,342600,343500,6,7,0,,
342600,239,342600,343500,6,9,0,,
342600,243,342600,343500,5,8,0,,
342600,244,342600,343500,0,0,0,,
342600,249,342600,343500,0,0,0,,
342600,261,342600,343500,0,0,0,,
342600,263,342600,343500,0,0,0,,
342900,262,342900,343800,0,0,0,1.0,
342900,137,342900,343800,0,0,0,0.0,
342900,140,342900,343800,0,0,0,1.0,
342900,141,342900,343800,0,0,0,0.0,
342900,143,342900,343800,0,0,0,1.0,
342900,148,342900,343800,0,0,0,1.0,
342900,158,342900,343800,0,0,0,1.0,
342900,161,342900,343800,0,0,0,0.0,
342900,162,342900,343800,0,2,0,4.0,
342900,163,342900,343800,0,0,0,1.0,
342900,164,342900,343800,1,1,0,1.0,
342900,41,342900,343800,0,0,0,3.0,
342900,170,342900,343800,0,0,0,1.0,
342900,43,342900,343800,0,0,0,1.0,
342900,48,342900,343800,0,1,0,3.0,
342900,50,342900,343800,0,0,0,0.0,
342900,186,342900,343800,0,0,0,2.0,
342900,68,342900,343800,0,2,0,1.0,
342900,75,342900,343800,0,0,0,2.0,
342900,79,342900,343800,0,1,0,1.0,
342900,211,342900,343800,0,0,0,1.0,
342900,87,342900,343800,4,9,0,0.0,
342900,100,342900,343800,0,0,0,0.0,
342900,229,342900,343800,0,0,0,0.0,
342900,230,342900,343800,1,1,0,3.0,
342900,231,342900,343800,0,0,0,0.0,
342900,233,342900,343800,0,0,0,1.0,
342900,234,342900,343800,1,1,0,2.0,
342900,107,342900,343800,0,0,0,2.0,
342900,236,342900,343800,1,1,0,3.0,
342900,237,342900,343800,1,1,0,1.0,
342900,113,342900,343800,2,2,0,1.0,
342900,114,342900,343800,0,0,0,0.0,
342900,246,342900,343800,0,0,0,0.0,
342900,4,342900,343800,1,2,0,,
342900,12,342900,343800,0,0,0,,
342900,13,342900,343800,0,0,0,,
342900,24,342900,343800,3,3,0,,
342900,42,342900,343800,0,0,0,,
342900,45,342900,343800,0,0,0,,
342900,74,342900,343800,0,0,0,,
342900,88,342900,343800,10,15,0,,
342900,90,342900,343800,0,0,0,,
342900,116,342900,343800,0,0,0,,
342900,120,342900,343800,0,0,0,,
342900,125,342900,343800,0,0,0,,
342900,127,342900,343800,0,0,0,,
342900,128,342900,343800,0,0,0,,
342900,142,342900,343800,3,5,0,,
342900,144,342900,343800,0,0,0,,
342900,151,342900,343800,1,2,0,,
342900,152,342900,343800,5,5,0,,
342900,153,342900,343800,0,0,0,,
342900,166,342900,343800,1,7,0,,
342900,194,342900,343800,0,0,0,,
342900,209,342900,343800,0,0,0,,
342900,224,342900,343800,0,0,0,,
342900,232,342900,343800,0,0,0,,
342900,238,342900,343800,7,8,0,,
342900,239,342900,343800,3,9,0,,
342900,243,342900,343800,4,8,0,,
342900,244,342900,343800,0,0,0,,
342900,249,342900,343800,0,0,0,,
342900,261,342900,343800,0,0,0,,
342900,263,342900,343800,0,0,0,,
343200,261,343200,344100,0,0,0,0.0,
343200,262,343200,344100,0,0,0,0.0,
343200,137,343200,344100,0,0,0,2.0,
343200,13,343200,344100,0,0,0,0.0,
343200,142,343200,344100,3,6,0,0.0,
343200,141,343200,344100,0,0,0,1.0,
343200,144,343200,344100,0,0,0,0.0,
343200,148,343200,344100,0,0,0,0.0,
343200,161,343200,344100,0,0,0,4.0,
343200,162,343200,344100,0,2,0,3.0,
343200,163,343200,344100,0,0,0,3.0,
343200,164,343200,344100,1,1,0,1.0,
343200,170,343200,344100,0,0,0,2.0,
343200,43,343200,344100,0,0,0,0.0,
343200,48,343200,344100,1,1,0,2.0,
343200,50,343200,344100,0,0,0,1.0,
343200,186,343200,344100,0,0,0,3.0,
343200,68,343200,344100,0,2,0,2.0,
343200,75,343200,344100,0,0,0,1.0,
343200,79,343200,344100,1,2,0,0.0,
343200,211,343200,344100,0,0,0,0.0,
343200,90,343200,344100,0,0,0,1.0,
343200,229,343200,344100,0,0,0,2.0,
343200,230,343200,344100,1,1,0,4.0,
343200,233,343200,344100,0,0,0,1.0,
343200,234,343200,344100,1,1,0,1.0,
343200,107,343200,344100,0,0,0,3.0,
343200,236,343200,344100,1,1,0,1.0,
343200,237,343200,344100,1,1,0,2.0,
343200,239,343200,344100,4,10,0,1.0,
343200,113,343200,344100,0,0,0,1.0,
343200,244,343200,344100,0,0,0,1.0,
343200,246,343200,344100,0,0,0,0.0,
343200,249,343200,344100,0,0,0,0.0,
343200,125,343200,344100,0,0,0,0.0,
343200,4,343200,344100,0,2,0,,
343200,12,343200,344100,0,0,0,,
343200,24,343200,344100,1,2,0,,
343200,41,343200,344100,0,0,0,,
343200,42,343200,344100,0,0,0,,
343200,45,343200,344100,0,0,0,,
343200,74,343200,344100,0,0,0,,
343200,87,343200,344100,5,10,0,,
343200,88,343200,344100,12,15,0,,
343200,100,343200,344100,0,0,0,,
343200,114,343200,344100,0,0,0,,
343200,116,343200,344100,0,0,0,,
343200,120,343200,344100,0,0,0,,
343200,127,343200,344100,0,0,0,,
343200,128,343200,344100,0,0,0,,
343200,140,343200,344100,0,0,0,,
343200,143,343200,344100,0,0,0,,
343200,151,343200,344100,2,2,0,,
343200,152,343200,344100,4,4,0,,
343200,153,343200,344100,0,0,0,,
343200,158,343200,344100,0,0,0,,
343200,166,343200,344100,4,7,0,,
343200,194,343200,344100,0,0,0,,
343200,209,343200,344100,0,0,0,,
343200,224,343200,344100,0,0,0,,
343200,231,343200,344100,0,0,0,,
343200,232,343200,344100,0,0,0,,
343200,238,343200,344100,7,7,0,,
343200,243,343200,344100,6,9,0,,
343200,263,343200,344100,0,0,0,,
343500,261,343500,344400,0,0,0,0.0,
343500,262,343500,344400,0,0,0,0.0,
343500,137,343500,344400,0,0,0,2.0,
343500,13,343500,344400,0,0,0,0.0,
343500,142,343500,344400,3,5,0,0.0,
343500,141,343500,344400,0,0,0,1.0,
343500,144,343500,344400,0,0,0,0.0,
343500,148,343500,344400,0,0,0,0.0,
343500,161,343500,344400,0,0,0,4.0,
343500,162,343500,344400,0,0,0,3.0,
343500,163,343500,344400,0,0,0,3.0,
343500,164,343500,344400,1,1,0,1.0,
343500,170,343500,344400,0,0,0,2.0,
343500,43,343500,344400,0,0,0,0.0,
343500,48,343500,344400,1,1,0,2.0,
343500,50,343500,344400,0,0,0,1.0,
343500,186,343500,344400,0,0,0,3.0,
343500,68,343500,344400,1,2,0,2.0,
343500,75,343500,344400,0,0,0,1.0,
343500,79,343500,344400,1,1,0,0.0,
343500,211,343500,344400,0,0,0,0.0,
343500,90,343500,344400,0,0,0,1.0,
343500,229,343500,344400,0,0,0,2.0,
343500,230,343500,344400,1,1,0,4.0,
343500,233,343500,344400,0,0,0,1.0,
343500,234,343500,344400,1,1,0,1.0,
343500,107,343500,344400,0,0,0,3.0,
343500,236,343500,344400,1,1,0,1.0,
343500,237,343500,344400,1,1,0,2.0,
343500,239,343500,344400,6,11,0,1.0,
343500,113,343500,344400,0,0,0,1.0,
343500,244,343500,344400,0,0,0,1.0,
343500,246,343500,344400,0,0,0,0.0,
343500,249,343500,344400,0,0,0,0.0,
343500,125,343500,344400,0,0,0,0.0,
343500,4,343500,344400,1,2,0,,
343500,12,343500,344400,0,0,0,,
343500,24,343500,344400,1,4,0,,
343500,41,343500,344400,0,0,0,,
343500,42,343500,344400,0,0,0,,
343500,45,343500,344400,0,0,0,,
343500,74,343500,344400,0,0,0,,
343500,87,343500,344400,6,11,0,,
343500,88,343500,344400,9,10,0,,
343500,100,343500,344400,0,0,0,,
343500,114,343500,344400,0,0,0,,
343500,116,343500,344400,0,0,0,,
343500,120,343500,344400,0,0,0,,
343500,127,343500,344400,0,0,0,,
343500,128,343500,344400,0,0,0,,
343500,140,343500,344400,0,0,0,,
343500,143,343500,344400,0,0,0,,
343500,151,343500,344400,2,2,0,,
343500,152,343500,344400,3,4,0,,
343500,153,343500,344400,0,0,0,,
343500,158,343500,344400,0,0,0,,
343500,166,343500,344400,7,10,0,,
343500,194,343500,344400,0,0,0,,
343500,209,343500,344400,0,0,0,,
343500,224,343500,344400,0,0,0,,
343500,231,343500,344400,0,0,0,,
343500,232,343500,344400,0,0,0,,
343500,238,343500,344400,6,6,0,,
343500,243,343500,344400,6,8,0,,
343500,263,343500,344400,0,0,0,,
343800,261,343800,344700,0,0,0,0.0,
343800,262,343800,344700,0,0,0,0.0,
343800,137,343800,344700,0,0,0,2.0,
343800,13,343800,344700,0,0,0,0.0,
343800,142,343800,344700,5,5,0,0.0,
343800,141,343800,344700,0,0,0,1.0,
343800,144,343800,344700,0,0,0,0.0,
343800,148,343800,344700,0,0,0,0.0,
343800,161,343800,344700,0,0,0,4.0,
343800,162,343800,344700,0,0,0,3.0,
343800,163,343800,344700,0,0,0,3.0,
343800,164,343800,344700,1,1,0,1.0,
343800,170,343800,344700,0,0,0,2.0,
343800,43,343800,344700,0,0,0,0.0,
343800,48,343800,344700,1,1,0,2.0,
343800,50,343800,344700,0,0,0,1.0,
343800,186,343800,344700,0,0,0,3.0,
343800,68,343800,344700,2,2,0,2.0,
343800,75,343800,344700,0,0,0,1.0,
343800,79,343800,344700,1,2,0,0.0,
343800,211,343800,344700,0,0,0,0.0,
343800,90,343800,344700,0,0,0,1.0,
343800,229,343800,344700,0,0,0,2.0,
343800,230,343800,344700,1,1,0,4.0,
343800,233,343800,344700,0,0,0,1.0,
343800,234,343800,344700,1,1,0,1.0,
343800,107,343800,344700,0,0,0,3.0,
343800,236,343800,344700,1,1,0,1.0,
343800,237,343800,344700,1,1,0,2.0,
343800,239,343800,344700,8,11,0,1.0,
343800,113,343800,344700,0,1,0,1.0,
343800,244,343800,344700,0,0,0,1.0,
343800,246,343800,344700,0,0,0,0.0,
343800,249,343800,344700,0,0,0,0.0,
343800,125,343800,344700,0,0,0,0.0,
343800,4,343800,344700,0,2,0,,
343800,12,343800,344700,0,0,0,,
343800,24,343800,344700,3,5,0,,
343800,41,343800,344700,0,0,0,,
343800,42,343800,344700,0,0,0,,
343800,45,343800,344700,0,0,0,,
343800,74,343800,344700,0,0,0,,
343800,87,343800,344700,8,9,0,,
343800,88,343800,344700,7,10,0,,
343800,100,343800,344700,0,0,0,,
343800,114,343800,344700,0,0,0,,
343800,116,343800,344700,0,0,0,,
343800,120,343800,344700,0,0,0,,
343800,127,343800,344700,0,0,0,,
343800,128,343800,344700,0,0,0,,
343800,140,343800,344700,0,0,0,,
343800,143,343800,344700,0,0,0,,
343800,151,343800,344700,1,1,0,,
343800,152,343800,344700,1,3,0,,
343800,153,343800,344700,0,0,0,,
343800,158,343800,344700,0,0,0,,
343800,166,343800,344700,8,9,0,,
343800,194,343800,344700,0,0,0,,
343800,209,343800,344700,0,0,0,,
343800,224,343800,344700,0,0,0,,
343800,231,343800,344700,0,0,0,,
343800,232,343800,344700,0,0,0,,
343800,238,343800,344700,5,5,0,,
343800,243,343800,344700,7,8,0,,
343800,263,343800,344700,0,0,0,,
344100,142,344100,345000,6,6,0,1.0,
344100,148,344100,345000,0,0,0,1.0,
344100,158,344100,345000,0,0,0,0.0,
344100,161,344100,345000,0,0,0,1.0,
344100,162,344100,345000,0,0,0,1.0,
344100,163,344100,345000,0,0,0,0.0,
344100,164,344100,345000,1,1,0,2.0,
344100,170,344100,345000,0,0,0,6.0,
344100,43,344100,345000,0,0,0,0.0,
344100,48,344100,345000,1,2,0,1.0,
344100,50,344100,345000,0,0,0,1.0,
344100,186,344100,345000,0,0,0,3.0,
344100,68,344100,345000,2,2,0,0.0,
344100,79,344100,345000,1,3,0,1.0,
344100,90,344100,345000,0,0,0,0.0,
344100,224,344100,345000,0,0,0,1.0,
344100,229,344100,345000,0,0,0,2.0,
344100,230,344100,345000,1,1,0,3.0,
344100,231,344100,345000,0,0,0,1.0,
344100,234,344100,345000,1,1,0,2.0,
344100,107,344100,345000,0,0,0,1.0,
344100,236,344100,345000,1,2,0,1.0,
344100,238,344100,345000,4,5,0,1.0,
344100,113,344100,345000,0,0,0,0.0,
344100,114,344100,345000,0,0,0,0.0,
344100,246,344100,345000,0,0,0,0.0,
344100,249,344100,345000,0,0,0,0.0,
344100,125,344100,345000,0,0,0,0.0,
344100,4,344100,345000,2,3,0,,
344100,12,344100,345000,0,0,0,,
344100,13,344100,345000,0,0,0,,
344100,24,344100,345000,4,5,0,,
344100,41,344100,345000,0,0,0,,
344100,42,344100,345000,0,0,0,,
344100,45,344100,345000,0,0,0,,
344100,74,344100,345000,0,0,0,,
344100,75,344100,345000,0,0,0,,
344100,87,344100,345000,9,11,0,,
344100,88,344100,345000,6,7,0,,
344100,100,344100,345000,0,0,0,,
344100,116,344100,345000,0,0,0,,
344100,120,344100,345000,0,0,0,,
344100,127,344100,345000,0,0,0,,
344100,128,344100,345000,0,0,0,,
344100,137,344100,345000,0,0,0,,
344100,140,344100,345000,0,0,0,,
344100,141,344100,345000,0,0,0,,
344100,143,344100,345000,0,0,0,,
344100,144,344100,345000,0,0,0,,
344100,151,344100,345000,1,1,0,,
344100,152,344100,345000,0,1,0,,
344100,153,344100,345000,0,0,0,,
344100,166,344100,345000,11,13,0,,
344100,194,344100,345000,0,0,0,,
344100,209,344100,345000,0,0,0,,
344100,211,344100,345000,0,0,0,,
344100,232,344100,345000,0,0,0,,
344100,233,344100,345000,0,0,0,,
344100,237,344100,345000,1,1,0,,
344100,239,344100,345000,7,9,0,,
344100,243,344100,345000,7,9,0,,
344100,244,344100,345000,0,0,0,,
344100,261,344100,345000,0,0,0,,
344100,262,344100,345000,0,0,0,,
344100,263,344100,345000,0,0,0,,
344400,142,344400,345300,4,4,0,1.0,
344400,148,344400,345300,0,0,0,1.0,
344400,158,344400,345300,0,0,0,0.0,
344400,161,344400,345300,0,0,0,1.0,
344400,162,344400,345300,0,0,0,1.0,
344400,163,344400,345300,0,0,0,0.0,
344400,164,344400,345300,1,1,0,2.0,
344400,170,344400,345300,0,0,0,6.0,
344400,43,344400,345300,0,0,0,0.0,
344400,48,344400,345300,1,2,0,1.0,
344400,50,344400,345300,0,0,0,1.0,
344400,186,344400,345300,0,0,0,3.0,
344400,68,344400,345300,2,2,0,0.0,
344400,79,344400,345300,0,2,0,1.0,
344400,90,344400,345300,0,0,0,0.0,
344400,224,344400,345300,0,0,0,1.0,
344400,229,344400,345300,0,0,0,2.0,
344400,230,344400,345300,1,1,0,3.0,
344400,231,344400,345300,0,0,0,1.0,
344400,234,344400,345300,1,1,0,2.0,
344400,107,344400,345300,0,0,0,1.0,
344400,236,344400,345300,1,2,0,1.0,
344400,238,344400,345300,3,4,0,1.0,
344400,113,344400,345300,0,0,0,0.0,
344400,114,344400,345300,0,0,0,0.0,
344400,246,344400,345300,0,0,0,0.0,
344400,249,344400,345300,0,0,0,0.0,
344400,125,344400,345300,0,0,0,0.0,
344400,4,344400,345300,2,2,0,,
344400,12,344400,345300,0,0,0,,
344400,13,344400,345300,0,0,0,,
344400,24,344400,345300,2,2,0,,
344400,41,344400,345300,0,0,0,,
344400,42,344400,345300,0,0,0,,
344400,45,344400,345300,0,0,0,,
344400,74,344400,345300,0,0,0,,
344400,75,344400,345300,0,0,0,,
344400,87,344400,345300,9,12,0,,
344400,88,344400,345300,7,8,0,,
344400,100,344400,345300,0,0,0,,
344400,116,344400,345300,0,0,0,,
344400,120,344400,345300,0,0,0,,
344400,127,344400,345300,0,0,0,,
344400,128,344400,345300,0,0,0,,
344400,137,344400,345300,0,0,0,,
344400,140,344400,345300,0,0,0,,
344400,141,344400,345300,0,0,0,,
344400,143,344400,345300,0,0,0,,
344400,144,344400,345300,0,0,0,,
344400,151,344400,345300,2,2,0,,
344400,152,344400,345300,0,1,0,,
344400,153,344400,345300,0,0,0,,
344400,166,344400,345300,11,14,0,,
344400,194,344400,345300,0,0,0,,
344400,209,344400,345300,0,0,0,,
344400,211,344400,345300,0,0,0,,
