time,zone_id,out perfect_trips,out perfect_pax,in perfect_trips,in perfect_pax
253800,116,2,2,6,6
253800,244,3,3,5,5
253800,246,30,30,19,19
253800,249,33,33,35,35
253800,125,12,12,10,10
253800,127,0,0,1,1
254700,4,1,1,9,9
254700,261,5,5,17,17
254700,262,10,10,21,21
254700,137,22,22,26,26
254700,140,8,8,13,13
254700,13,10,10,17,17
254700,141,21,21,36,36
254700,142,39,39,36,36
254700,143,7,7,29,29
254700,144,22,22,9,9
254700,12,0,0,2,2
254700,148,24,24,15,15
254700,151,6,6,14,14
254700,24,3,3,6,6
254700,152,1,1,5,5
254700,158,18,18,13,13
254700,161,72,72,35,35
254700,162,65,65,41,41
254700,163,40,40,35,35
254700,164,38,38,40,40
254700,166,3,3,11,11
254700,41,9,9,25,25
254700,42,2,2,7,7
254700,43,9,9,15,15
254700,170,49,49,46,46
254700,45,7,7,6,6
254700,48,51,51,53,53
254700,50,21,21,21,21
254700,186,55,55,44,44
254700,68,33,33,50,50
254700,74,4,4,11,11
254700,75,6,6,25,25
254700,79,51,51,48,48
254700,209,5,5,5,5
254700,211,12,12,11,11
254700,87,6,6,22,22
254700,88,8,8,9,9
254700,90,37,37,31,31
254700,224,1,1,9,9
254700,100,41,41,22,22
254700,229,27,27,27,27
254700,230,102,102,47,47
254700,231,34,34,23,23
254700,232,2,2,7,7
254700,233,8,8,28,28
254700,234,64,64,27,27
254700,107,39,39,38,38
254700,236,21,21,49,49
254700,237,28,28,29,29
254700,238,21,21,34,34
254700,239,26,26,25,25
254700,113,31,31,20,20
254700,114,40,40,17,17
254700,243,0,0,3,3
254700,116,2,2,7,7
254700,244,1,1,6,6
254700,246,24,24,28,28
254700,249,43,43,37,37
254700,125,12,12,3,3
254700,127,0,0,2,2
255600,4,0,0,10,10
255600,261,4,4,9,9
255600,262,5,5,20,20
255600,137,6,6,18,18
255600,140,19,19,15,15
255600,13,11,11,15,15
255600,141,14,14,42,42
255600,142,24,24,25,25
255600,143,5,5,32,32
255600,144,25,25,20,20
255600,12,0,0,2,2
255600,148,17,17,17,17
255600,151,17,17,12,12
255600,24,3,3,8,8
255600,152,1,1,4,4
255600,158,20,20,12,12
255600,161,74,74,25,25
255600,162,60,60,27,27
255600,163,54,54,18,18
255600,164,34,34,28,28
255600,166,8,8,7,7
255600,41,5,5,14,14
255600,42,1,1,15,15
255600,43,8,8,10,10
255600,170,41,41,43,43
255600,45,4,4,5,5
255600,48,58,58,51,51
255600,50,7,7,22,22
255600,186,41,41,23,23
255600,68,48,48,37,37
255600,74,1,1,12,12
255600,75,4,4,20,20
255600,79,46,46,32,32
255600,209,12,12,4,4
255600,211,20,20,10,10
255600,87,7,7,16,16
255600,88,3,3,8,8
255600,90,22,22,35,35
255600,224,3,3,9,9
255600,100,41,41,13,13
255600,229,18,18,25,25
255600,230,78,78,35,35
255600,231,33,33,24,24
255600,232,1,1,8,8
255600,233,14,14,27,27
255600,234,31,31,29,29
255600,107,19,19,50,50
255600,236,12,12,36,36
255600,237,28,28,17,17
255600,238,23,23,33,33
255600,239,27,27,28,28
255600,113,20,20,20,20
255600,114,30,30,14,14
255600,243,0,0,9,9
255600,116,4,4,6,6
255600,244,2,2,10,10
255600,246,18,18,17,17
255600,249,35,35,29,29
255600,125,8,8,9,9
255600,127,0,0,3,3
256500,4,2,2,5,5
256500,261,9,9,8,8
256500,262,0,0,19,19
256500,137,15,15,20,20
256500,140,12,12,13,13
256500,13,7,7,12,12
256500,141,18,18,27,27
256500,142,26,26,27,27
256500,143,5,5,12,12
256500,144,11,11,16,16
256500,148,19,19,14,14
256500,151,4,4,17,17
256500,24,4,4,6,6
256500,152,4,4,4,4
256500,158,20,20,12,12
256500,161,69,69,21,21
256500,162,48,48,31,31
256500,163,34,34,31,31
256500,164,41,41,19,19
256500,166,2,2,7,7
256500,41,5,5,18,18
256500,42,1,1,16,16
256500,43,22,22,5,5
256500,170,31,31,38,38
256500,45,0,0,3,3
256500,48,43,43,38,38
256500,50,5,5,12,12
256500,186,17,17,22,22
256500,194,1,1,0,0
256500,68,29,29,31,31
256500,74,5,5,10,10
256500,75,3,3,16,16
256500,79,35,35,29,29
256500,209,2,2,5,5
256500,211,10,10,6,6
256500,87,13,13,14,14
256500,88,2,2,5,5
256500,90,24,24,20,20
256500,224,1,1,5,5
256500,100,15,15,14,14
256500,229,15,15,23,23
256500,230,72,72,35,35
256500,231,16,16,25,25
256500,232,0,0,7,7
256500,233,12,12,28,28
256500,234,41,41,25,25
256500,107,20,20,38,38
256500,236,28,28,24,24
256500,237,25,25,30,30
256500,238,12,12,22,22
256500,239,40,40,25,25
256500,113,20,20,11,11
256500,114,31,31,17,17
256500,243,1,1,7,7
256500,116,2,2,6,6
256500,244,1,1,9,9
256500,246,17,17,16,16
256500,249,36,36,27,27
256500,125,8,8,5,5
256500,127,0,0,3,3
257400,4,2,2,5,5
257400,261,3,3,4,4
257400,262,5,5,18,18
257400,137,3,3,23,23
257400,140,11,11,15,15
257400,13,8,8,13,13
257400,141,21,21,24,24
257400,142,20,20,28,28
257400,143,4,4,16,16
257400,144,16,16,16,16
257400,12,0,0,1,1
257400,148,19,19,23,23
257400,151,6,6,8,8
257400,24,2,2,5,5
257400,152,2,2,3,3
257400,158,21,21,6,6
257400,161,49,49,24,24
257400,162,58,58,34,34
257400,163,34,34,22,22
257400,164,56,56,29,29
257400,166,2,2,5,5
257400,41,8,8,16,16
257400,42,3,3,9,9
257400,43,20,20,8,8
257400,170,29,29,38,38
257400,45,2,2,5,5
257400,48,50,50,50,50
257400,50,10,10,17,17
257400,186,38,38,26,26
257400,68,25,25,27,27
257400,74,3,3,7,7
257400,75,3,3,19,19
257400,79,37,37,43,43
257400,209,1,1,1,1
257400,211,9,9,11,11
257400,87,7,7,12,12
257400,88,2,2,3,3
257400,90,13,13,22,22
257400,224,1,1,5,5
257400,100,24,24,11,11
257400,229,23,23,28,28
257400,230,71,71,31,31
257400,231,25,25,14,14
257400,232,3,3,8,8
257400,233,9,9,21,21
257400,234,37,37,19,19
257400,107,21,21,30,30
257400,236,12,12,25,25
257400,237,13,13,25,25
257400,238,10,10,26,26
257400,239,28,28,19,19
257400,113,22,22,17,17
257400,114,29,29,13,13
257400,243,0,0,5,5
257400,116,3,3,4,4
257400,244,1,1,9,9
257400,246,14,14,17,17
257400,249,35,35,19,19
257400,125,7,7,6,6
257400,127,0,0,2,2
258300,4,0,0,5,5
258300,261,3,3,7,7
258300,262,2,2,23,23
258300,137,6,6,17,17
258300,140,8,8,16,16
258300,13,3,3,12,12
258300,141,7,7,16,16
258300,142,18,18,17,17
258300,143,2,2,10,10
258300,144,15,15,9,9
258300,148,19,19,19,19
258300,151,9,9,11,11
258300,24,2,2,6,6
258300,152,1,1,4,4
258300,158,27,27,9,9
258300,161,47,47,16,16
258300,162,34,34,22,22
258300,163,22,22,21,21
258300,164,39,39,20,20
258300,166,8,8,12,12
258300,41,6,6,14,14
258300,170,25,25,22,22
258300,43,9,9,11,11
258300,42,0,0,18,18
258300,45,0,0,6,6
258300,48,60,60,43,43
258300,50,7,7,8,8
258300,186,21,21,32,32
258300,68,18,18,19,19
258300,74,2,2,8,8
258300,75,2,2,11,11
258300,79,28,28,25,25
258300,209,2,2,3,3
258300,211,11,11,10,10
258300,87,5,5,15,15
258300,88,1,1,1,1
258300,90,25,25,18,18
258300,224,2,2,10,10
258300,100,38,38,11,11
258300,229,14,14,12,12
258300,230,63,63,39,39
258300,231,18,18,16,16
258300,232,0,0,9,9
258300,233,13,13,18,18
258300,234,38,38,16,16
258300,107,17,17,26,26
258300,236,13,13,25,25
258300,237,12,12,14,14
258300,238,14,14,19,19
258300,239,20,20,19,19
258300,113,15,15,5,5
258300,114,22,22,6,6
258300,243,0,0,4,4
258300,116,0,0,10,10
258300,244,0,0,7,7
258300,246,15,15,21,21
258300,249,26,26,14,14
258300,125,10,10,6,6
258300,127,0,0,1,1
259200,4,1,1,5,5
259200,261,4,4,10,10
259200,262,6,6,21,21
259200,137,4,4,15,15
259200,140,5,5,11,11
259200,13,3,3,9,9
259200,141,9,9,23,23
259200,142,16,16,16,16
259200,143,1,1,11,11
259200,144,13,13,8,8
259200,12,0,0,3,3
259200,148,23,23,11,11
259200,151,1,1,12,12
259200,24,3,3,4,4
259200,152,0,0,2,2
259200,158,14,14,13,13
259200,161,30,30,16,16
259200,162,44,44,16,16
259200,163,24,24,19,19
259200,164,33,33,18,18
259200,166,8,8,6,6
259200,41,8,8,8,8
259200,42,2,2,13,13
259200,43,9,9,9,9
259200,170,14,14,41,41
259200,45,4,4,5,5
259200,48,52,52,40,40
259200,50,7,7,13,13
259200,186,82,82,18,18
259200,68,33,33,31,31
259200,74,3,3,11,11
259200,75,6,6,7,7
259200,79,37,37,32,32
259200,209,4,4,3,3
259200,211,6,6,8,8
259200,87,6,6,11,11
259200,88,4,4,3,3
259200,90,17,17,18,18
259200,224,1,1,6,6
259200,100,33,33,10,10
259200,229,10,10,23,23
259200,230,58,58,21,21
259200,231,22,22,23,23
259200,232,4,4,7,7
259200,233,7,7,23,23
259200,234,32,32,19,19
259200,107,7,7,24,24
259200,236,13,13,21,21
259200,237,17,17,20,20
259200,238,12,12,29,29
259200,239,20,20,23,23
259200,113,10,10,8,8
259200,114,17,17,17,17
259200,243,0,0,3,3
259200,116,0,0,9,9
259200,244,0,0,11,11
259200,246,17,17,10,10
259200,249,29,29,22,22
259200,125,9,9,5,5
260100,4,1,1,8,8
260100,261,4,4,5,5
260100,262,1,1,8,8
260100,137,5,5,19,19
260100,140,4,4,15,15
260100,13,4,4,11,11
260100,141,9,9,23,23
260100,142,12,12,14,14
260100,143,3,3,17,17
260100,144,5,5,5,5
260100,12,0,0,1,1
260100,148,7,7,15,15
260100,151,3,3,12,12
260100,24,3,3,2,2
260100,152,1,1,2,2
260100,158,8,8,8,8
260100,161,32,32,9,9
260100,162,24,24,13,13
260100,163,19,19,14,14
260100,164,30,30,16,16
260100,166,5,5,3,3
260100,41,2,2,4,4
260100,42,1,1,6,6
260100,43,8,8,13,13
260100,170,22,22,24,24
260100,45,1,1,2,2
260100,48,56,56,32,32
260100,50,14,14,11,11
260100,186,75,75,20,20
260100,68,26,26,22,22
260100,74,0,0,8,8
260100,75,3,3,11,11
260100,79,20,20,28,28
260100,209,1,1,3,3
260100,211,8,8,3,3
260100,87,6,6,11,11
260100,88,2,2,4,4
260100,90,17,17,18,18
260100,224,1,1,11,11
260100,100,44,44,21,21
260100,229,11,11,20,20
260100,230,57,57,19,19
260100,231,15,15,16,16
260100,232,1,1,5,5
260100,233,7,7,11,11
260100,234,20,20,21,21
260100,107,12,12,22,22
260100,236,6,6,16,16
260100,237,15,15,12,12
260100,238,15,15,21,21
260100,239,17,17,16,16
260100,113,4,4,12,12
260100,114,14,14,17,17
260100,243,0,0,6,6
260100,116,3,3,6,6
260100,244,2,2,8,8
260100,246,10,10,9,9
260100,249,25,25,11,11
260100,125,5,5,4,4
260100,127,0,0,2,2
261000,128,0,0,1,1
261000,4,2,2,6,6
261000,261,4,4,5,5
261000,262,1,1,15,15
261000,137,2,2,12,12
261000,140,3,3,8,8
261000,13,4,4,6,6
261000,141,12,12,29,29
261000,142,14,14,18,18
261000,143,4,4,10,10
261000,144,10,10,10,10
261000,148,4,4,9,9
261000,151,1,1,5,5
261000,24,3,3,3,3
261000,152,1,1,2,2
261000,158,9,9,9,9
261000,161,31,31,13,13
261000,162,20,20,17,17
261000,163,23,23,8,8
261000,164,28,28,10,10
261000,166,1,1,9,9
261000,41,2,2,10,10
261000,42,1,1,10,10
261000,43,7,7,11,11
261000,170,11,11,24,24
261000,45,0,0,2,2
261000,48,51,51,27,27
261000,50,5,5,8,8
261000,186,115,115,14,14
261000,68,26,26,17,17
261000,74,3,3,12,12
261000,75,5,5,8,8
261000,79,23,23,31,31
261000,209,0,0,3,3
261000,211,6,6,4,4
261000,87,0,0,8,8
261000,88,2,2,2,2
261000,90,11,11,14,14
261000,224,0,0,9,9
261000,100,34,34,7,7
261000,229,6,6,18,18
261000,230,41,41,14,14
261000,231,12,12,16,16
261000,232,0,0,5,5
261000,233,3,3,12,12
261000,234,19,19,13,13
261000,107,11,11,30,30
261000,236,5,5,16,16
261000,237,13,13,16,16
261000,238,18,18,21,21
261000,239,14,14,18,18
261000,113,5,5,12,12
261000,114,15,15,5,5
261000,243,0,0,2,2
261000,116,2,2,5,5
261000,244,1,1,3,3
261000,246,8,8,7,7
261000,249,14,14,21,21
261000,125,1,1,5,5
261000,127,0,0,2,2
261900,4,0,0,6,6
261900,261,1,1,2,2
261900,262,1,1,12,12
261900,137,8,8,7,7
261900,140,2,2,10,10
261900,13,1,1,4,4
261900,141,7,7,7,7
261900,142,10,10,5,5
261900,143,3,3,4,4
261900,144,6,6,4,4
261900,12,0,0,1,1
261900,148,8,8,6,6
261900,151,1,1,6,6
261900,24,1,1,2,2
261900,152,0,0,3,3
261900,158,11,11,5,5
261900,161,25,25,10,10
261900,162,20,20,17,17
261900,163,10,10,9,9
261900,164,20,20,11,11
261900,166,3,3,2,2
261900,41,4,4,16,16
261900,42,1,1,5,5
261900,43,3,3,8,8
261900,170,12,12,14,14
261900,45,2,2,2,2
261900,48,39,39,21,21
261900,50,8,8,6,6
261900,186,25,25,19,19
261900,68,20,20,18,18
261900,74,0,0,6,6
261900,75,3,3,6,6
261900,79,31,31,19,19
261900,209,0,0,2,2
261900,211,7,7,8,8
261900,87,5,5,5,5
261900,88,2,2,4,4
261900,90,10,10,9,9
261900,224,0,0,4,4
261900,100,26,26,3,3
261900,229,7,7,12,12
261900,230,39,39,15,15
261900,231,18,18,10,10
261900,232,0,0,1,1
261900,233,2,2,11,11
261900,234,18,18,13,13
261900,107,10,10,11,11
261900,236,7,7,19,19
261900,237,7,7,14,14
261900,238,7,7,21,21
261900,239,8,8,16,16
261900,113,5,5,14,14
261900,114,12,12,9,9
261900,243,0,0,2,2
261900,116,0,0,7,7
261900,244,0,0,7,7
261900,246,3,3,4,4
261900,120,0,0,1,1
261900,249,23,23,8,8
261900,125,5,5,2,2
261900,127,0,0,2,2
262800,4,0,0,4,4
262800,261,0,0,2,2
262800,262,3,3,11,11
262800,137,6,6,12,12
262800,12,1,1,1,1
262800,13,4,4,6,6
262800,140,5,5,6,6
262800,141,5,5,19,19
262800,142,11,11,17,17
262800,143,2,2,2,2
262800,144,5,5,12,12
262800,148,10,10,9,9
262800,151,1,1,9,9
262800,24,2,2,2,2
262800,152,2,2,2,2
262800,158,2,2,8,8
262800,161,26,26,8,8
262800,162,17,17,13,13
262800,163,9,9,12,12
262800,164,19,19,11,11
262800,166,1,1,3,3
262800,41,4,4,9,9
262800,170,13,13,18,18
262800,43,3,3,3,3
262800,42,0,0,9,9
262800,45,2,2,2,2
262800,48,55,55,34,34
262800,50,2,2,11,11
262800,186,98,98,17,17
262800,68,29,29,29,29
262800,74,3,3,3,3
262800,75,4,4,10,10
262800,79,21,21,33,33
262800,209,0,0,3,3
262800,211,1,1,5,5
262800,87,5,5,10,10
262800,88,0,0,2,2
262800,90,8,8,14,14
262800,224,0,0,2,2
262800,100,21,21,2,2
262800,229,5,5,12,12
262800,230,40,40,12,12
262800,231,12,12,5,5
262800,232,0,0,6,6
262800,233,0,0,8,8
262800,234,19,19,13,13
262800,107,5,5,14,14
262800,236,3,3,16,16
262800,237,8,8,9,9
262800,238,8,8,10,10
262800,239,9,9,16,16
262800,113,4,4,10,10
262800,114,7,7,4,4
262800,243,2,2,6,6
262800,116,2,2,4,4
262800,244,0,0,9,9
262800,246,5,5,4,4
262800,249,22,22,10,10
262800,125,2,2,0,0
263700,4,0,0,2,2
263700,261,1,1,3,3
263700,262,2,2,4,4
263700,137,3,3,4,4
263700,140,2,2,5,5
263700,141,4,4,13,13
263700,142,5,5,14,14
263700,143,3,3,4,4
263700,144,6,6,7,7
263700,12,0,0,1,1
263700,13,0,0,3,3
263700,148,14,14,5,5
263700,151,1,1,4,4
263700,24,2,2,1,1
263700,152,0,0,3,3
263700,158,3,3,3,3
263700,161,15,15,10,10
263700,162,16,16,16,16
263700,163,10,10,9,9
263700,164,21,21,9,9
263700,166,2,2,5,5
263700,41,5,5,4,4
263700,170,9,9,15,15
263700,42,0,0,6,6
263700,43,0,0,6,6
263700,45,1,1,1,1
263700,48,40,40,17,17
263700,50,4,4,12,12
263700,186,83,83,10,10
263700,68,23,23,18,18
263700,74,1,1,12,12
263700,75,3,3,9,9
263700,79,21,21,25,25
263700,209,2,2,1,1
263700,211,2,2,3,3
263700,87,2,2,5,5
263700,88,1,1,1,1
263700,90,4,4,6,6
263700,224,0,0,6,6
263700,100,37,37,9,9
263700,229,7,7,18,18
263700,230,25,25,17,17
263700,231,8,8,8,8
263700,232,1,1,4,4
263700,233,4,4,5,5
263700,234,12,12,8,8
263700,107,8,8,18,18
263700,236,3,3,15,15
263700,237,5,5,9,9
263700,238,6,6,11,11
263700,239,4,4,8,8
263700,113,1,1,7,7
263700,114,8,8,5,5
263700,243,0,0,2,2
263700,116,1,1,7,7
263700,244,0,0,2,2
263700,246,3,3,6,6
263700,249,10,10,11,11
263700,127,0,0,2,2
264600,4,0,0,2,2
264600,261,2,2,2,2
264600,262,3,3,5,5
264600,137,4,4,7,7
264600,140,1,1,1,1
264600,13,3,3,4,4
264600,141,7,7,6,6
264600,142,3,3,5,5
264600,143,1,1,3,3
264600,144,11,11,1,1
264600,148,8,8,5,5
264600,151,1,1,3,3
264600,152,1,1,1,1
264600,24,0,0,2,2
264600,158,4,4,4,4
264600,161,15,15,7,7
264600,162,14,14,6,6
264600,163,6,6,4,4
264600,164,9,9,8,8
264600,166,1,1,2,2
264600,41,1,1,3,3
264600,170,6,6,10,10
264600,43,1,1,1,1
264600,42,0,0,4,4
264600,45,0,0,2,2
264600,48,22,22,17,17
264600,50,4,4,3,3
264600,186,15,15,6,6
264600,68,6,6,8,8
264600,74,3,3,6,6
264600,75,1,1,8,8
264600,79,18,18,17,17
264600,209,0,0,1,1
264600,211,0,0,2,2
264600,87,0,0,3,3
264600,88,3,3,1,1
264600,90,9,9,7,7
264600,224,0,0,2,2
264600,100,16,16,2,2
264600,229,7,7,6,6
264600,230,21,21,14,14
264600,231,10,10,3,3
264600,232,1,1,3,3
264600,233,1,1,5,5
264600,234,3,3,5,5
264600,107,9,9,9,9
264600,236,4,4,7,7
264600,237,2,2,6,6
264600,238,3,3,6,6
264600,239,3,3,4,4
264600,113,3,3,6,6
264600,114,7,7,3,3
264600,243,0,0,1,1
264600,116,1,1,5,5
264600,244,1,1,3,3
264600,246,5,5,7,7
264600,249,11,11,9,9
264600,125,1,1,8,8
264600,127,0,0,1,1
265500,4,0,0,2,2
265500,261,0,0,4,4
265500,262,0,0,5,5
265500,137,3,3,5,5
265500,140,1,1,2,2
265500,13,4,4,4,4
265500,141,3,3,3,3
265500,142,4,4,6,6
265500,144,4,4,2,2
265500,143,0,0,8,8
265500,148,5,5,5,5
265500,151,2,2,5,5
265500,24,2,2,1,1
265500,152,1,1,3,3
265500,158,1,1,3,3
265500,161,12,12,8,8
265500,162,9,9,8,8
265500,163,5,5,2,2
265500,164,10,10,5,5
265500,166,1,1,3,3
265500,41,1,1,4,4
265500,170,9,9,8,8
265500,43,3,3,3,3
265500,42,0,0,2,2
265500,45,0,0,2,2
265500,48,13,13,17,17
265500,50,1,1,2,2
265500,186,8,8,5,5
265500,68,12,12,10,10
265500,74,0,0,3,3
265500,75,1,1,3,3
265500,79,16,16,7,7
265500,209,1,1,0,0
265500,211,0,0,3,3
265500,87,0,0,8,8
265500,88,2,2,0,0
265500,90,7,7,6,6
265500,224,1,1,3,3
265500,100,11,11,3,3
265500,229,2,2,4,4
265500,230,30,30,6,6
265500,231,6,6,8,8
265500,232,0,0,4,4
265500,233,1,1,6,6
265500,234,14,14,4,4
265500,107,2,2,9,9
265500,236,5,5,4,4
265500,237,3,3,5,5
265500,238,5,5,7,7
265500,239,3,3,3,3
265500,113,4,4,4,4
265500,114,18,18,6,6
265500,243,0,0,1,1
265500,116,2,2,5,5
265500,244,1,1,5,5
265500,246,2,2,4,4
265500,249,14,14,6,6
265500,125,1,1,1,1
265500,127,0,0,1,1
266400,4,0,0,2,2
266400,262,0,0,2,2
266400,137,5,5,5,5
266400,140,3,3,1,1
266400,13,2,2,1,1
266400,141,1,1,5,5
266400,142,1,1,8,8
266400,143,2,2,2,2
266400,144,6,6,1,1
266400,148,6,6,5,5
266400,151,0,0,4,4
266400,152,1,1,0,0
266400,24,0,0,1,1
266400,158,3,3,1,1
266400,161,9,9,7,7
266400,162,10,10,5,5
266400,163,5,5,2,2
266400,164,9,9,8,8
266400,166,0,0,2,2
266400,41,0,0,3,3
266400,170,5,5,5,5
266400,42,0,0,6,6
266400,43,0,0,1,1
266400,45,0,0,2,2
266400,48,9,9,9,9
266400,50,1,1,6,6
266400,186,4,4,9,9
266400,68,9,9,9,9
266400,74,2,2,3,3
266400,75,1,1,3,3
266400,79,13,13,10,10
266400,209,0,0,2,2
266400,211,2,2,2,2
266400,87,2,2,1,1
266400,88,0,0,3,3
266400,90,2,2,4,4
266400,224,0,0,2,2
266400,100,6,6,4,4
266400,229,4,4,3,3
266400,230,21,21,6,6
266400,231,4,4,2,2
266400,232,0,0,1,1
266400,233,1,1,1,1
266400,234,9,9,5,5
266400,107,3,3,4,4
266400,236,2,2,1,1
266400,237,5,5,3,3
266400,238,2,2,4,4
266400,239,6,6,6,6
266400,113,2,2,3,3
266400,114,8,8,1,1
266400,243,0,0,1,1
266400,116,1,1,2,2
266400,244,0,0,2,2
266400,246,4,4,4,4
266400,249,8,8,2,2
266400,125,0,0,2,2
267300,4,1,1,2,2
267300,261,2,2,2,2
267300,262,1,1,5,5
267300,137,1,1,0,0
267300,140,2,2,2,2
267300,141,2,2,5,5
267300,142,4,4,4,4
267300,13,0,0,2,2
267300,144,1,1,2,2
267300,143,0,0,4,4
267300,148,7,7,5,5
267300,151,0,0,2,2
267300,24,0,0,1,1
267300,158,2,2,0,0
267300,161,10,10,2,2
267300,162,9,9,5,5
267300,163,5,5,5,5
267300,164,8,8,4,4
267300,41,1,1,1,1
267300,170,4,4,6,6
267300,43,2,2,1,1
267300,42,0,0,3,3
267300,45,0,0,1,1
267300,48,14,14,11,11
267300,50,2,2,7,7
267300,186,13,13,5,5
267300,194,1,1,0,0
267300,68,7,7,3,3
267300,74,1,1,0,0
267300,75,0,0,2,2
267300,79,11,11,7,7
267300,209,1,1,0,0
267300,211,0,0,4,4
267300,87,1,1,4,4
267300,88,0,0,1,1
267300,90,3,3,7,7
267300,224,1,1,1,1
267300,100,3,3,5,5
267300,229,6,6,5,5
267300,230,11,11,4,4
267300,231,5,5,5,5
267300,232,0,0,3,3
267300,233,2,2,3,3
267300,234,4,4,4,4
267300,107,4,4,1,1
267300,236,4,4,1,1
267300,237,6,6,2,2
267300,238,2,2,1,1
267300,239,3,3,5,5
267300,113,1,1,3,3
267300,114,9,9,4,4
267300,243,0,0,1,1
267300,116,0,0,3,3
267300,244,0,0,3,3
267300,246,3,3,4,4
267300,249,3,3,10,10
267300,125,1,1,0,0
267300,127,0,0,1,1
268200,4,0,0,2,2
268200,262,1,1,5,5
268200,137,2,2,4,4
268200,140,2,2,1,1
268200,13,1,1,2,2
268200,141,3,3,6,6
268200,142,4,4,4,4
268200,143,1,1,1,1
268200,144,2,2,1,1
268200,12,0,0,1,1
268200,148,4,4,4,4
268200,151,1,1,1,1
268200,24,0,0,1,1
268200,152,0,0,2,2
268200,161,9,9,2,2
268200,162,5,5,0,0
268200,163,5,5,3,3
268200,164,6,6,2,2
268200,166,1,1,0,0
268200,41,2,2,3,3
268200,170,7,7,5,5
268200,42,0,0,3,3
268200,48,8,8,7,7
268200,50,1,1,2,2
268200,186,9,9,2,2
268200,68,8,8,4,4
268200,74,0,0,3,3
268200,75,3,3,6,6
268200,79,10,10,7,7
268200,211,0,0,2,2
268200,87,1,1,2,2
268200,88,1,1,0,0
268200,90,5,5,5,5
268200,224,0,0,2,2
268200,100,5,5,3,3
268200,229,4,4,5,5
268200,230,16,16,9,9
268200,231,3,3,2,2
268200,232,0,0,1,1
268200,233,2,2,2,2
268200,234,5,5,2,2
268200,107,1,1,2,2
268200,236,0,0,6,6
268200,237,2,2,1,1
268200,238,1,1,2,2
268200,239,0,0,5,5
268200,113,1,1,2,2
268200,114,4,4,4,4
268200,116,1,1,7,7
268200,244,0,0,4,4
268200,246,3,3,4,4
268200,249,10,10,2,2
268200,125,1,1,3,3
269100,4,0,0,2,2
269100,262,0,0,2,2
269100,137,3,3,4,4
269100,140,0,0,3,3
269100,13,1,1,2,2
269100,141,3,3,5,5
269100,142,1,1,4,4
269100,143,1,1,1,1
269100,144,1,1,1,1
269100,148,4,4,2,2
269100,151,2,2,1,1
269100,152,1,1,2,2
269100,24,0,0,1,1
269100,158,0,0,1,1
269100,161,8,8,6,6
269100,162,5,5,1,1
269100,163,5,5,1,1
269100,164,5,5,5,5
269100,166,2,2,2,2
269100,41,0,0,3,3
269100,170,5,5,4,4
269100,43,1,1,1,1
269100,42,0,0,3,3
269100,45,1,1,2,2
269100,48,13,13,4,4
269100,50,0,0,10,10
269100,186,9,9,3,3
269100,68,9,9,9,9
269100,74,1,1,1,1
269100,75,1,1,5,5
269100,79,10,10,7,7
269100,209,0,0,2,2
269100,211,0,0,4,4
269100,87,2,2,3,3
269100,88,1,1,0,0
269100,90,4,4,2,2
269100,224,0,0,1,1
269100,100,2,2,0,0
269100,229,1,1,3,3
269100,230,12,12,5,5
269100,231,5,5,2,2
269100,232,1,1,1,1
269100,233,2,2,5,5
269100,234,5,5,5,5
269100,107,6,6,3,3
269100,236,3,3,2,2
269100,238,1,1,3,3
269100,239,2,2,5,5
269100,113,2,2,0,0
269100,114,5,5,4,4
269100,116,0,0,4,4
269100,244,0,0,4,4
269100,246,5,5,1,1
269100,249,8,8,2,2
270000,4,0,0,1,1
270000,261,1,1,1,1
270000,262,1,1,3,3
270000,137,4,4,3,3
270000,140,1,1,3,3
270000,141,2,2,3,3
270000,142,5,5,4,4
270000,12,0,0,1,1
270000,144,1,1,4,4
270000,13,0,0,2,2
270000,148,4,4,1,1
270000,151,1,1,2,2
270000,24,0,0,1,1
270000,158,1,1,2,2
270000,161,8,8,3,3
270000,162,9,9,2,2
270000,163,4,4,5,5
270000,164,8,8,2,2
270000,166,1,1,3,3
270000,41,1,1,0,0
270000,42,1,1,1,1
270000,43,3,3,3,3
270000,170,1,1,6,6
270000,48,6,6,10,10
270000,50,3,3,10,10
270000,186,6,6,1,1
270000,68,6,6,7,7
270000,74,0,0,1,1
270000,75,1,1,1,1
270000,79,6,6,6,6
270000,209,0,0,1,1
270000,87,0,0,6,6
270000,88,1,1,0,0
270000,90,1,1,1,1
270000,224,0,0,1,1
270000,100,3,3,2,2
270000,229,2,2,0,0
270000,230,10,10,5,5
270000,231,1,1,4,4
270000,232,1,1,1,1
270000,233,0,0,2,2
270000,234,6,6,3,3
270000,107,1,1,1,1
270000,236,1,1,2,2
270000,237,2,2,1,1
270000,238,1,1,2,2
270000,239,2,2,3,3
270000,114,6,6,0,0
270000,243,0,0,1,1
270000,116,1,1,2,2
270000,244,0,0,3,3
270000,246,7,7,1,1
270000,249,8,8,4,4
270000,125,0,0,1,1
270900,4,0,0,1,1
270900,261,1,1,1,1
270900,262,0,0,1,1
270900,137,1,1,1,1
270900,13,1,1,0,0
270900,141,1,1,4,4
270900,142,2,2,3,3
270900,143,0,0,1,1
270900,144,0,0,4,4
270900,148,2,2,2,2
270900,152,0,0,1,1
270900,158,1,1,1,1
270900,161,5,5,1,1
270900,162,6,6,6,6
270900,163,1,1,1,1
270900,164,2,2,1,1
